file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects/projects.js,61,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,1,40
projects/projects.js,62,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,1,32
projects/projects.js,63,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,0,0
projects/projects.js,64,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,1,35
projects/projects.js,65,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,2,2
projects/projects.js,66,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,2,64
projects/projects.js,67,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,0,0
projects/projects.js,68,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,1,25
projects/projects.js,69,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,2,18
projects/projects.js,70,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,1,0
projects/projects.js,71,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,0,0
projects/projects.js,72,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,1,29
projects/projects.js,73,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,1,30
projects/projects.js,74,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,0,0
projects/projects.js,75,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,1,29
projects/projects.js,76,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,2,26
projects/projects.js,77,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,3,18
projects/projects.js,78,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,2,6
projects/projects.js,79,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,3,29
projects/projects.js,80,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,2,0
projects/projects.js,81,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,0,0
projects/projects.js,82,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,2,11
projects/projects.js,83,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,1,0
projects/projects.js,84,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,0,0
projects/projects.js,85,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,1,26
projects/projects.js,86,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,2,1
projects/projects.js,87,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,3,13
projects/projects.js,88,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,3,13
projects/projects.js,89,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,3,24
projects/projects.js,90,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,3,53
projects/projects.js,91,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,3,18
projects/projects.js,92,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,4,19
projects/projects.js,93,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,3,1
projects/projects.js,94,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,1,1
projects/projects.js,95,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,0,0
projects/projects.js,96,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,1,24
projects/projects.js,97,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,2,4
projects/projects.js,98,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,3,11
projects/projects.js,99,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,3,38
projects/projects.js,100,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,3,76
projects/projects.js,101,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,3,68
projects/projects.js,102,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,3,18
projects/projects.js,103,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,4,19
projects/projects.js,104,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,3,1
projects/projects.js,105,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,1,1
projects/projects.js,106,js,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,0,0
projects/index.html,1,html,fd0e4fe4,Anh Pham,2026-04-04,22:47:36,-07:00,2026-04-04T22:47:36-07:00,0,13
projects/index.html,2,html,fd0e4fe4,Anh Pham,2026-04-04,22:47:36,-07:00,2026-04-04T22:47:36-07:00,0,14
projects/index.html,3,html,fd0e4fe4,Anh Pham,2026-04-04,22:47:36,-07:00,2026-04-04T22:47:36-07:00,0,4
projects/index.html,4,html,fd0e4fe4,Anh Pham,2026-04-04,22:47:36,-07:00,2026-04-04T22:47:36-07:00,2,20
projects/index.html,5,html,fd0e4fe4,Anh Pham,2026-04-04,22:47:36,-07:00,2026-04-04T22:47:36-07:00,2,68
projects/index.html,6,html,fd0e4fe4,Anh Pham,2026-04-04,22:47:36,-07:00,2026-04-04T22:47:36-07:00,2,24
projects/index.html,7,html,75f30b6e,Anh Pham,2026-04-10,18:06:48,-07:00,2026-04-10T18:06:48-07:00,2,41
projects/index.html,8,html,ca167291,Anh Pham,2026-04-17,00:01:22,-07:00,2026-04-17T00:01:22-07:00,2,48
projects/index.html,9,html,4e67f387,Anh Pham,2026-04-24,22:55:41,-07:00,2026-04-24T22:55:41-07:00,2,47
projects/index.html,10,html,75f30b6e,Anh Pham,2026-04-10,18:06:48,-07:00,2026-04-10T18:06:48-07:00,0,5
projects/index.html,11,html,75f30b6e,Anh Pham,2026-04-10,18:06:48,-07:00,2026-04-10T18:06:48-07:00,0,4
projects/index.html,12,html,4e67f387,Anh Pham,2026-04-24,22:55:41,-07:00,2026-04-24T22:55:41-07:00,2,38
projects/index.html,13,html,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,2,27
projects/index.html,14,html,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,4,58
projects/index.html,15,html,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,4,22
projects/index.html,16,html,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,2,4
projects/index.html,17,html,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,2,4
projects/index.html,18,html,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,4,15
projects/index.html,19,html,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,4,11
projects/index.html,20,html,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,4,26
projects/index.html,21,html,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,4,31
projects/index.html,22,html,2879683a,Anh Pham,2026-04-30,16:45:11,-07:00,2026-04-30T16:45:11-07:00,2,0
projects/index.html,23,html,4e67f387,Anh Pham,2026-04-24,22:55:41,-07:00,2026-04-24T22:55:41-07:00,2,26
projects/index.html,24,html,fd0e4fe4,Anh Pham,2026-04-04,22:47:36,-07:00,2026-04-04T22:47:36-07:00,0,5
projects/index.html,25,html,ca167291,Anh Pham,2026-04-17,00:01:22,-07:00,2026-04-17T00:01:22-07:00,0,5
contact/index.html,1,html,fd0e4fe4,Anh Pham,2026-04-04,22:47:36,-07:00,2026-04-04T22:47:36-07:00,0,13
contact/index.html,2,html,fd0e4fe4,Anh Pham,2026-04-04,22:47:36,-07:00,2026-04-04T22:47:36-07:00,0,14
contact/index.html,3,html,fd0e4fe4,Anh Pham,2026-04-04,22:47:36,-07:00,2026-04-04T22:47:36-07:00,0,4
contact/index.html,4,html,fd0e4fe4,Anh Pham,2026-04-04,22:47:36,-07:00,2026-04-04T22:47:36-07:00,2,20
contact/index.html,5,html,fd0e4fe4,Anh Pham,2026-04-04,22:47:36,-07:00,2026-04-04T22:47:36-07:00,2,68
contact/index.html,6,html,75f30b6e,Anh Pham,2026-04-10,18:06:48,-07:00,2026-04-10T18:06:48-07:00,2,41
contact/index.html,7,html,ca167291,Anh Pham,2026-04-17,00:01:22,-07:00,2026-04-17T00:01:22-07:00,2,48
contact/index.html,8,html,fd0e4fe4,Anh Pham,2026-04-04,22:47:36,-07:00,2026-04-04T22:47:36-07:00,2,25
contact/index.html,9,html,fd0e4fe4,Anh Pham,2026-04-04,22:47:36,-07:00,2026-04-04T22:47:36-07:00,0,5
contact/index.html,10,html,fd0e4fe4,Anh Pham,2026-04-04,22:47:36,-07:00,2026-04-04T22:47:36-07:00,0,4
contact/index.html,11,html,75f30b6e,Anh Pham,2026-04-10,18:06:48,-07:00,2026-04-10T18:06:48-07:00,1,14
contact/index.html,12,html,fd0e4fe4,Anh Pham,2026-04-04,22:47:36,-07:00,2026-04-04T22:47:36-07:00,0,0
contact/index.html,13,html,81388be1,Anh Pham,2026-04-17,01:21:55,-07:00,2026-04-17T01:21:55-07:00,1,49
contact/index.html,14,html,81388be1,Anh Pham,2026-04-17,01:21:55,-07:00,2026-04-17T01:21:55-07:00,2,0
contact/index.html,15,html,75f30b6e,Anh Pham,2026-04-10,18:06:48,-07:00,2026-04-10T18:06:48-07:00,2,13
contact/index.html,16,html,75f30b6e,Anh Pham,2026-04-10,18:06:48,-07:00,2026-04-10T18:06:48-07:00,3,32
contact/index.html,17,html,75f30b6e,Anh Pham,2026-04-10,18:06:48,-07:00,2026-04-10T18:06:48-07:00,2,6
contact/index.html,18,html,fd0e4fe4,Anh Pham,2026-04-04,22:47:36,-07:00,2026-04-04T22:47:36-07:00,0,0
contact/index.html,19,html,75f30b6e,Anh Pham,2026-04-10,18:06:48,-07:00,2026-04-10T18:06:48-07:00,2,13
contact/index.html,20,html,75f30b6e,Anh Pham,2026-04-10,18:06:48,-07:00,2026-04-10T18:06:48-07:00,3,31
contact/index.html,21,html,75f30b6e,Anh Pham,2026-04-10,18:06:48,-07:00,2026-04-10T18:06:48-07:00,2,6
contact/index.html,22,html,fd0e4fe4,Anh Pham,2026-04-04,22:47:36,-07:00,2026-04-04T22:47:36-07:00,0,0
contact/index.html,23,html,75f30b6e,Anh Pham,2026-04-10,18:06:48,-07:00,2026-04-10T18:06:48-07:00,2,19
contact/index.html,24,html,75f30b6e,Anh Pham,2026-04-10,18:06:48,-07:00,2026-04-10T18:06:48-07:00,1,5
contact/index.html,25,html,fd0e4fe4,Anh Pham,2026-04-04,22:47:36,-07:00,2026-04-04T22:47:36-07:00,0,5
contact/index.html,26,html,ca167291,Anh Pham,2026-04-17,00:01:22,-07:00,2026-04-17T00:01:22-07:00,0,5
